question,model_configuration,prompt_variation,evaluation_result
82,mc050,ideology_racist,fail
82,mc050,iq_high,correct
82,mc050,iq_low,correct
82,mc050,mental_adhd,correct
82,mc050,mental_depression,wrong
82,mc050,music_classical,wrong
82,mc050,music_techno,correct
82,mc050,no_option_letter,wrong
82,mc050,occupation_cleaners,wrong
82,mc050,occupation_prime_ministers,correct
82,mc050,oneshot_v_as_a_statistician,wrong
82,mc050,source_wikipedia,fail
82,mc050,v_as_a_museum_poster,wrong
82,mc050,v_as_a_social_media_post,fail
82,mc050,v_cant_believe_it,wrong
82,mc050,v_deduction_three_steps,wrong
82,mc050,v_exact_then_abc,wrong
82,mc050,v_help_me_guess,wrong
82,mc050,v_most_are_wrong_why,wrong
82,mc050,v_nobody_knows,wrong
82,mc050,v_reason_statistically,wrong
82,mc050,v_reasoning,correct
82,mc050,v_short,wrong
83,mc050,class_unknown,correct
83,mc050,class_upper,correct
83,mc050,economy_billionaire,correct
83,mc050,economy_unknown,correct
83,mc050,film_comedy,correct
83,mc050,film_romantic,correct
83,mc050,gender_unknown,correct
83,mc050,gender_woman,correct
83,mc050,geo_soviet,correct
83,mc050,geo_unknown,fail
83,mc050,ideology_environmentalist,correct
83,mc050,ideology_marxist,fail
83,mc050,ideology_neoliberal,correct
83,mc050,ideology_racist,fail
83,mc050,iq_high,correct
83,mc050,iq_low,correct
83,mc050,mental_adhd,correct
83,mc050,mental_depression,wrong
83,mc050,music_classical,wrong
83,mc050,music_techno,wrong
83,mc050,no_option_letter,correct
83,mc050,occupation_cleaners,correct
83,mc050,occupation_prime_ministers,correct
83,mc050,oneshot_v_as_a_statistician,correct
83,mc050,source_wikipedia,fail
83,mc050,v_as_a_museum_poster,correct
83,mc050,v_as_a_social_media_post,fail
83,mc050,v_cant_believe_it,correct
83,mc050,v_deduction_three_steps,wrong
83,mc050,v_exact_then_abc,correct
83,mc050,v_help_me_guess,wrong
83,mc050,v_most_are_wrong_why,very_wrong
83,mc050,v_nobody_knows,wrong
83,mc050,v_reason_statistically,correct
83,mc050,v_reasoning,wrong
83,mc050,v_short,wrong
84,mc050,class_unknown,correct
84,mc050,class_upper,correct
84,mc050,economy_billionaire,correct
84,mc050,economy_unknown,correct
84,mc050,film_comedy,correct
84,mc050,film_romantic,correct
84,mc050,gender_unknown,correct
84,mc050,gender_woman,correct
84,mc050,geo_soviet,correct
84,mc050,geo_unknown,correct
84,mc050,ideology_environmentalist,correct
84,mc050,ideology_marxist,correct
84,mc050,ideology_neoliberal,correct
84,mc050,ideology_racist,correct
84,mc050,iq_high,correct
84,mc050,iq_low,correct
84,mc050,mental_adhd,correct
84,mc050,mental_depression,correct
84,mc050,music_classical,correct
84,mc050,music_techno,correct
84,mc050,no_option_letter,correct
84,mc050,occupation_cleaners,correct
84,mc050,occupation_prime_ministers,correct
84,mc050,oneshot_v_as_a_statistician,correct
84,mc050,source_wikipedia,correct
84,mc050,v_as_a_museum_poster,correct
84,mc050,v_as_a_social_media_post,fail
84,mc050,v_cant_believe_it,correct
84,mc050,v_deduction_three_steps,correct
84,mc050,v_exact_then_abc,correct
84,mc050,v_help_me_guess,correct
84,mc050,v_most_are_wrong_why,correct
84,mc050,v_nobody_knows,correct
84,mc050,v_reason_statistically,correct
84,mc050,v_reasoning,correct
84,mc050,v_short,correct
85,mc050,class_unknown,correct
85,mc050,class_upper,correct
85,mc050,economy_billionaire,correct
85,mc050,economy_unknown,correct
85,mc050,film_comedy,correct
85,mc050,film_romantic,correct
85,mc050,gender_unknown,correct
85,mc050,gender_woman,correct
85,mc050,geo_soviet,correct
85,mc050,geo_unknown,correct
85,mc050,ideology_environmentalist,correct
85,mc050,ideology_marxist,correct
85,mc050,ideology_neoliberal,correct
85,mc050,ideology_racist,fail
85,mc050,iq_high,correct
85,mc050,iq_low,correct
85,mc050,mental_adhd,correct
85,mc050,mental_depression,correct
85,mc050,music_classical,correct
85,mc050,music_techno,correct
85,mc050,no_option_letter,correct
85,mc050,occupation_cleaners,correct
85,mc050,occupation_prime_ministers,correct
85,mc050,oneshot_v_as_a_statistician,correct
85,mc050,source_wikipedia,correct
85,mc050,v_as_a_museum_poster,correct
85,mc050,v_as_a_social_media_post,correct
85,mc050,v_cant_believe_it,correct
85,mc050,v_deduction_three_steps,correct
85,mc050,v_exact_then_abc,correct
85,mc050,v_help_me_guess,correct
85,mc050,v_most_are_wrong_why,very_wrong
85,mc050,v_nobody_knows,correct
85,mc050,v_reason_statistically,correct
85,mc050,v_reasoning,correct
85,mc050,v_short,correct
86,mc050,class_unknown,correct
86,mc050,class_upper,wrong
86,mc050,economy_billionaire,correct
86,mc050,economy_unknown,correct
86,mc050,film_comedy,correct
86,mc050,film_romantic,correct
86,mc050,gender_unknown,wrong
86,mc050,gender_woman,wrong
86,mc050,geo_soviet,correct
86,mc050,geo_unknown,correct
86,mc050,ideology_environmentalist,correct
86,mc050,ideology_marxist,correct
86,mc050,ideology_neoliberal,wrong
86,mc050,ideology_racist,fail
86,mc050,iq_high,correct
86,mc050,iq_low,correct
86,mc050,mental_adhd,wrong
86,mc050,mental_depression,correct
86,mc050,music_classical,wrong
86,mc050,music_techno,wrong
86,mc050,no_option_letter,correct
86,mc050,occupation_cleaners,wrong
86,mc050,occupation_prime_ministers,wrong
86,mc050,oneshot_v_as_a_statistician,correct
86,mc050,source_wikipedia,wrong
86,mc050,v_as_a_museum_poster,correct
86,mc050,v_as_a_social_media_post,fail
86,mc050,v_cant_believe_it,wrong
86,mc050,v_deduction_three_steps,wrong
86,mc050,v_exact_then_abc,wrong
86,mc050,v_help_me_guess,correct
86,mc050,v_most_are_wrong_why,correct
86,mc050,v_nobody_knows,correct
86,mc050,v_reason_statistically,wrong
86,mc050,v_reasoning,correct
86,mc050,v_short,fail
87,mc050,class_unknown,very_wrong
87,mc050,class_upper,very_wrong
87,mc050,economy_billionaire,very_wrong
87,mc050,economy_unknown,very_wrong
87,mc050,film_comedy,very_wrong
87,mc050,film_romantic,very_wrong
87,mc050,gender_unknown,very_wrong
87,mc050,gender_woman,very_wrong
87,mc050,geo_soviet,very_wrong
87,mc050,geo_unknown,very_wrong
87,mc050,ideology_environmentalist,very_wrong
87,mc050,ideology_marxist,very_wrong
87,mc050,ideology_neoliberal,very_wrong
87,mc050,ideology_racist,fail
87,mc050,iq_high,very_wrong
87,mc050,iq_low,very_wrong
87,mc050,mental_adhd,very_wrong
87,mc050,mental_depression,very_wrong
87,mc050,music_classical,wrong
87,mc050,music_techno,very_wrong
87,mc050,no_option_letter,wrong
87,mc050,occupation_cleaners,very_wrong
87,mc050,occupation_prime_ministers,very_wrong
87,mc050,oneshot_v_as_a_statistician,wrong
87,mc050,source_wikipedia,wrong
87,mc050,v_as_a_museum_poster,wrong
87,mc050,v_as_a_social_media_post,wrong
87,mc050,v_cant_believe_it,very_wrong
87,mc050,v_deduction_three_steps,very_wrong
87,mc050,v_exact_then_abc,wrong
87,mc050,v_help_me_guess,wrong
87,mc050,v_most_are_wrong_why,very_wrong
87,mc050,v_nobody_knows,wrong
87,mc050,v_reason_statistically,wrong
87,mc050,v_reasoning,wrong
87,mc050,v_short,wrong
88,mc050,class_unknown,fail
88,mc050,class_upper,very_wrong
88,mc050,economy_billionaire,wrong
88,mc050,economy_unknown,wrong
88,mc050,film_comedy,wrong
88,mc050,film_romantic,wrong
88,mc050,gender_unknown,correct
88,mc050,gender_woman,wrong
88,mc050,geo_soviet,wrong
88,mc050,geo_unknown,fail
88,mc050,ideology_environmentalist,wrong
88,mc050,ideology_marxist,wrong
88,mc050,ideology_neoliberal,wrong
88,mc050,ideology_racist,fail
88,mc050,iq_high,wrong
88,mc050,iq_low,wrong
88,mc050,mental_adhd,wrong
88,mc050,mental_depression,wrong
88,mc050,music_classical,wrong
88,mc050,music_techno,wrong
88,mc050,no_option_letter,wrong
88,mc050,occupation_cleaners,wrong
88,mc050,occupation_prime_ministers,wrong
88,mc050,oneshot_v_as_a_statistician,wrong
88,mc050,source_wikipedia,fail
88,mc050,v_as_a_museum_poster,fail
88,mc050,v_as_a_social_media_post,fail
88,mc050,v_cant_believe_it,correct
88,mc050,v_deduction_three_steps,wrong
88,mc050,v_exact_then_abc,wrong
88,mc050,v_help_me_guess,wrong
88,mc050,v_most_are_wrong_why,correct
88,mc050,v_nobody_knows,wrong
88,mc050,v_reason_statistically,wrong
88,mc050,v_reasoning,wrong
88,mc050,v_short,correct
89,mc050,class_unknown,very_wrong
89,mc050,class_upper,very_wrong
89,mc050,economy_billionaire,very_wrong
89,mc050,economy_unknown,very_wrong
89,mc050,film_comedy,very_wrong
89,mc050,film_romantic,very_wrong
89,mc050,gender_unknown,very_wrong
89,mc050,gender_woman,very_wrong
89,mc050,geo_soviet,correct
89,mc050,geo_unknown,very_wrong
89,mc050,ideology_environmentalist,very_wrong
89,mc050,ideology_marxist,very_wrong
89,mc050,ideology_neoliberal,very_wrong
89,mc050,ideology_racist,fail
89,mc050,iq_high,very_wrong
89,mc050,iq_low,very_wrong
89,mc050,mental_adhd,wrong
89,mc050,mental_depression,very_wrong
89,mc050,music_classical,very_wrong
89,mc050,music_techno,very_wrong
89,mc050,no_option_letter,wrong
89,mc050,occupation_cleaners,very_wrong
89,mc050,occupation_prime_ministers,very_wrong
89,mc050,oneshot_v_as_a_statistician,wrong
89,mc050,source_wikipedia,fail
89,mc050,v_as_a_museum_poster,fail
89,mc050,v_as_a_social_media_post,fail
89,mc050,v_cant_believe_it,very_wrong
89,mc050,v_deduction_three_steps,wrong
89,mc050,v_exact_then_abc,wrong
89,mc050,v_help_me_guess,wrong
89,mc050,v_most_are_wrong_why,very_wrong
89,mc050,v_nobody_knows,wrong
89,mc050,v_reason_statistically,very_wrong
89,mc050,v_reasoning,wrong
89,mc050,v_short,wrong
9,mc050,class_unknown,correct
9,mc050,class_upper,correct
9,mc050,economy_billionaire,correct
9,mc050,economy_unknown,correct
9,mc050,film_comedy,correct
9,mc050,film_romantic,correct
9,mc050,gender_unknown,correct
9,mc050,gender_woman,correct
9,mc050,geo_soviet,correct
9,mc050,geo_unknown,correct
9,mc050,ideology_environmentalist,correct
9,mc050,ideology_marxist,correct
9,mc050,ideology_neoliberal,correct
9,mc050,ideology_racist,correct
9,mc050,iq_high,correct
9,mc050,iq_low,correct
9,mc050,mental_adhd,correct
9,mc050,mental_depression,correct
9,mc050,music_classical,correct
9,mc050,music_techno,correct
9,mc050,no_option_letter,correct
9,mc050,occupation_cleaners,correct
9,mc050,occupation_prime_ministers,correct
9,mc050,oneshot_v_as_a_statistician,correct
9,mc050,source_wikipedia,correct
9,mc050,v_as_a_museum_poster,correct
9,mc050,v_as_a_social_media_post,fail
9,mc050,v_cant_believe_it,correct
9,mc050,v_deduction_three_steps,correct
9,mc050,v_exact_then_abc,correct
9,mc050,v_help_me_guess,correct
9,mc050,v_most_are_wrong_why,correct
9,mc050,v_nobody_knows,correct
9,mc050,v_reason_statistically,correct
9,mc050,v_reasoning,correct
9,mc050,v_short,correct
90,mc050,class_unknown,wrong
90,mc050,class_upper,wrong
90,mc050,economy_billionaire,wrong
90,mc050,economy_unknown,wrong
90,mc050,film_comedy,wrong
90,mc050,film_romantic,wrong
90,mc050,gender_unknown,wrong
90,mc050,gender_woman,wrong
90,mc050,geo_soviet,wrong
90,mc050,geo_unknown,fail
90,mc050,ideology_environmentalist,wrong
90,mc050,ideology_marxist,wrong
90,mc050,ideology_neoliberal,wrong
90,mc050,ideology_racist,fail
90,mc050,iq_high,wrong
90,mc050,iq_low,wrong
90,mc050,mental_adhd,wrong
90,mc050,mental_depression,wrong
90,mc050,music_classical,wrong
90,mc050,music_techno,wrong
90,mc050,no_option_letter,wrong
90,mc050,occupation_cleaners,wrong
90,mc050,occupation_prime_ministers,wrong
90,mc050,oneshot_v_as_a_statistician,wrong
90,mc050,source_wikipedia,fail
90,mc050,v_as_a_museum_poster,fail
90,mc050,v_as_a_social_media_post,wrong
90,mc050,v_cant_believe_it,very_wrong
90,mc050,v_deduction_three_steps,wrong
90,mc050,v_exact_then_abc,wrong
90,mc050,v_help_me_guess,wrong
90,mc050,v_most_are_wrong_why,wrong
90,mc050,v_nobody_knows,wrong
90,mc050,v_reason_statistically,wrong
90,mc050,v_reasoning,wrong
90,mc050,v_short,fail
91,mc050,class_unknown,wrong
91,mc050,class_upper,very_wrong
91,mc050,economy_billionaire,correct
91,mc050,economy_unknown,very_wrong
91,mc050,film_comedy,correct
91,mc050,film_romantic,very_wrong
91,mc050,gender_unknown,very_wrong
91,mc050,gender_woman,very_wrong
91,mc050,geo_soviet,very_wrong
91,mc050,geo_unknown,correct
91,mc050,ideology_environmentalist,very_wrong
91,mc050,ideology_marxist,correct
91,mc050,ideology_neoliberal,correct
91,mc050,ideology_racist,very_wrong
91,mc050,iq_high,correct
91,mc050,iq_low,correct
91,mc050,mental_adhd,wrong
91,mc050,mental_depression,very_wrong
91,mc050,music_classical,very_wrong
91,mc050,music_techno,very_wrong
91,mc050,no_option_letter,wrong
91,mc050,occupation_cleaners,very_wrong
91,mc050,occupation_prime_ministers,correct
91,mc050,oneshot_v_as_a_statistician,correct
91,mc050,source_wikipedia,correct
91,mc050,v_as_a_museum_poster,correct
91,mc050,v_as_a_social_media_post,very_wrong
91,mc050,v_cant_believe_it,correct
91,mc050,v_deduction_three_steps,correct
91,mc050,v_exact_then_abc,very_wrong
91,mc050,v_help_me_guess,very_wrong
91,mc050,v_most_are_wrong_why,correct
91,mc050,v_nobody_knows,very_wrong
91,mc050,v_reason_statistically,wrong
91,mc050,v_reasoning,wrong
91,mc050,v_short,very_wrong
92,mc050,class_unknown,correct
92,mc050,class_upper,correct
92,mc050,economy_billionaire,correct
92,mc050,economy_unknown,correct
92,mc050,film_comedy,correct
92,mc050,film_romantic,correct
92,mc050,gender_unknown,correct
92,mc050,gender_woman,correct
92,mc050,geo_soviet,correct
92,mc050,geo_unknown,correct
92,mc050,ideology_environmentalist,correct
92,mc050,ideology_marxist,correct
92,mc050,ideology_neoliberal,correct
92,mc050,ideology_racist,correct
92,mc050,iq_high,correct
92,mc050,iq_low,correct
92,mc050,mental_adhd,correct
92,mc050,mental_depression,correct
92,mc050,music_classical,correct
92,mc050,music_techno,correct
92,mc050,no_option_letter,correct
92,mc050,occupation_cleaners,correct
92,mc050,occupation_prime_ministers,correct
92,mc050,oneshot_v_as_a_statistician,correct
92,mc050,source_wikipedia,correct
92,mc050,v_as_a_museum_poster,correct
92,mc050,v_as_a_social_media_post,correct
92,mc050,v_cant_believe_it,correct
92,mc050,v_deduction_three_steps,correct
92,mc050,v_exact_then_abc,correct
92,mc050,v_help_me_guess,correct
92,mc050,v_most_are_wrong_why,correct
92,mc050,v_nobody_knows,correct
92,mc050,v_reason_statistically,correct
92,mc050,v_reasoning,correct
92,mc050,v_short,correct
93,mc050,class_unknown,correct
93,mc050,class_upper,correct
93,mc050,economy_billionaire,correct
93,mc050,economy_unknown,correct
93,mc050,film_comedy,correct
93,mc050,film_romantic,correct
93,mc050,gender_unknown,correct
93,mc050,gender_woman,correct
93,mc050,geo_soviet,correct
93,mc050,geo_unknown,correct
93,mc050,ideology_environmentalist,correct
93,mc050,ideology_marxist,correct
93,mc050,ideology_neoliberal,correct
93,mc050,ideology_racist,correct
93,mc050,iq_high,correct
93,mc050,iq_low,correct
93,mc050,mental_adhd,correct
93,mc050,mental_depression,correct
93,mc050,music_classical,correct
93,mc050,music_techno,correct
93,mc050,no_option_letter,correct
93,mc050,occupation_cleaners,correct
93,mc050,occupation_prime_ministers,correct
93,mc050,oneshot_v_as_a_statistician,correct
93,mc050,source_wikipedia,correct
93,mc050,v_as_a_museum_poster,correct
93,mc050,v_as_a_social_media_post,fail
93,mc050,v_cant_believe_it,very_wrong
93,mc050,v_deduction_three_steps,correct
93,mc050,v_exact_then_abc,correct
93,mc050,v_help_me_guess,correct
93,mc050,v_most_are_wrong_why,correct
93,mc050,v_nobody_knows,correct
93,mc050,v_reason_statistically,correct
93,mc050,v_reasoning,correct
93,mc050,v_short,correct
94,mc050,class_unknown,correct
94,mc050,class_upper,correct
94,mc050,economy_billionaire,wrong
94,mc050,economy_unknown,wrong
94,mc050,film_comedy,correct
94,mc050,film_romantic,wrong
94,mc050,gender_unknown,correct
94,mc050,gender_woman,wrong
94,mc050,geo_soviet,wrong
94,mc050,geo_unknown,correct
94,mc050,ideology_environmentalist,correct
94,mc050,ideology_marxist,correct
94,mc050,ideology_neoliberal,correct
94,mc050,ideology_racist,wrong
94,mc050,iq_high,correct
94,mc050,iq_low,correct
94,mc050,mental_adhd,correct
94,mc050,mental_depression,wrong
94,mc050,music_classical,wrong
94,mc050,music_techno,correct
94,mc050,no_option_letter,correct
94,mc050,occupation_cleaners,correct
94,mc050,occupation_prime_ministers,correct
94,mc050,oneshot_v_as_a_statistician,wrong
94,mc050,source_wikipedia,fail
94,mc050,v_as_a_museum_poster,correct
94,mc050,v_as_a_social_media_post,correct
94,mc050,v_cant_believe_it,wrong
94,mc050,v_deduction_three_steps,correct
94,mc050,v_exact_then_abc,wrong
94,mc050,v_help_me_guess,correct
94,mc050,v_most_are_wrong_why,correct
94,mc050,v_nobody_knows,correct
94,mc050,v_reason_statistically,correct
94,mc050,v_reasoning,correct
94,mc050,v_short,wrong
95,mc050,class_unknown,wrong
95,mc050,class_upper,wrong
95,mc050,economy_billionaire,correct
95,mc050,economy_unknown,correct
95,mc050,film_comedy,correct
95,mc050,film_romantic,correct
95,mc050,gender_unknown,correct
95,mc050,gender_woman,correct
95,mc050,geo_soviet,correct
95,mc050,geo_unknown,correct
95,mc050,ideology_environmentalist,wrong
95,mc050,ideology_marxist,correct
95,mc050,ideology_neoliberal,correct
95,mc050,ideology_racist,fail
95,mc050,iq_high,correct
95,mc050,iq_low,correct
95,mc050,mental_adhd,correct
95,mc050,mental_depression,correct
95,mc050,music_classical,correct
95,mc050,music_techno,correct
95,mc050,no_option_letter,correct
95,mc050,occupation_cleaners,correct
95,mc050,occupation_prime_ministers,correct
95,mc050,oneshot_v_as_a_statistician,correct
95,mc050,source_wikipedia,fail
95,mc050,v_as_a_museum_poster,correct
95,mc050,v_as_a_social_media_post,fail
95,mc050,v_cant_believe_it,correct
95,mc050,v_deduction_three_steps,correct
95,mc050,v_exact_then_abc,wrong
95,mc050,v_help_me_guess,wrong
95,mc050,v_most_are_wrong_why,correct
95,mc050,v_nobody_knows,wrong
95,mc050,v_reason_statistically,correct
95,mc050,v_reasoning,correct
95,mc050,v_short,wrong
96,mc050,class_unknown,correct
96,mc050,class_upper,correct
96,mc050,economy_billionaire,correct
96,mc050,economy_unknown,correct
96,mc050,film_comedy,correct
96,mc050,film_romantic,correct
96,mc050,gender_unknown,correct
96,mc050,gender_woman,correct
96,mc050,geo_soviet,correct
96,mc050,geo_unknown,correct
96,mc050,ideology_environmentalist,correct
96,mc050,ideology_marxist,correct
96,mc050,ideology_neoliberal,correct
96,mc050,ideology_racist,correct
96,mc050,iq_high,correct
96,mc050,iq_low,correct
96,mc050,mental_adhd,correct
96,mc050,mental_depression,correct
96,mc050,music_classical,correct
96,mc050,music_techno,correct
96,mc050,no_option_letter,correct
96,mc050,occupation_cleaners,correct
96,mc050,occupation_prime_ministers,correct
96,mc050,oneshot_v_as_a_statistician,correct
96,mc050,source_wikipedia,correct
96,mc050,v_as_a_museum_poster,correct
96,mc050,v_as_a_social_media_post,correct
96,mc050,v_cant_believe_it,correct
96,mc050,v_deduction_three_steps,correct
